frame,shot_type
5695,Smash
5696,Smash
5697,Smash
5698,Smash
5699,Smash
5700,Smash
5701,Smash
5702,Smash
5703,Smash
5704,Smash
5705,Smash
5706,Smash
5707,Smash
5708,Smash
5709,Smash
5710,Smash
5711,Smash
5712,Smash
5713,Smash
5714,Smash
5715,Smash
5716,Smash
5717,Smash
5718,Smash
5719,Smash
5720,Smash
5721,Smash
5722,Smash
5723,Smash
5724,Smash
5725,Smash
5726,Smash
5727,Smash
5728,Smash
5729,Smash
5730,Smash
5731,Smash
5732,Smash
5733,Smash
5734,Smash
5735,Smash
5736,Smash
5737,Smash
5738,Smash
5739,Smash
5740,Smash
5741,Smash
5742,Smash
5743,Smash
5744,Smash
5745,Smash
5746,Smash
5747,Smash
5748,Smash
5749,Smash
5750,Smash
5751,Smash
5752,Smash
5753,Smash
5754,Smash
5755,Smash
5756,Smash
5757,Smash
5758,Smash
5759,Smash
5760,Smash
5761,Smash
5762,Smash
5763,Smash
5764,Smash
5765,Smash
5766,Smash
5767,Smash
5768,Smash
5769,Smash
5770,Smash
5771,Smash
5772,Smash
5773,Smash
5774,Smash
5775,Smash
5776,Smash
5777,Smash
5778,Smash
5779,Smash
5780,Smash
5781,Smash
5782,Smash
5783,Smash
5784,Smash
5785,Smash
5786,Smash
5787,Smash
5788,Smash
5789,Smash
5790,Smash
5791,Smash
5792,Smash
5793,Smash
5794,Smash
5795,Smash
5796,Smash
5797,Smash
5798,Smash
5799,Smash
5800,Smash
5801,Smash
5802,Smash
5803,Smash
5804,Smash
5805,Smash
5806,Smash
5807,Smash
5808,Smash
5809,Smash
5810,Smash
5811,Smash
5812,Smash
5813,Smash
5814,Smash
5815,Smash
5816,Smash
5817,Smash
5818,Smash
5819,Smash
5820,Smash
5821,Smash
5822,Smash
5823,Smash
5824,Smash
5825,Smash
5826,Smash
5827,Smash
5828,Smash
5829,Smash
5830,Smash
5831,Smash
5832,Smash
5833,Smash
5834,Smash
5835,Smash
5836,Smash
5837,Smash
5838,Smash
5839,Smash
5840,Smash
5841,Smash
5842,Smash
5843,Smash
5844,Smash
5845,Smash
5846,Smash
5847,Smash
5848,Smash
5849,Smash
5850,Smash
5851,Smash
5852,Smash
5853,Smash
5854,Smash
5855,Smash
5856,Smash
5857,Smash
5858,Smash
5859,Smash
5860,Smash
5861,Smash
5862,Smash
5863,Smash
5864,Smash
5865,Smash
5866,Smash
5867,Smash
5868,Smash
5869,Smash
5870,Smash
5871,Smash
5872,Smash
5873,Smash
5874,Smash
5875,Smash
5876,Smash
5877,Smash
5878,Smash
5879,Smash
5880,Smash
5881,Smash
5882,Smash
5883,Smash
5884,Smash
5885,Smash
5886,Smash
5887,Smash
5888,Smash
5889,Smash
5890,Smash
5891,Smash
5892,Smash
5893,Smash
5894,Smash
5895,Smash
5896,Smash
5897,Smash
5898,Smash
5899,Smash
5900,Smash
5901,Smash
5902,Smash
5903,Smash
5904,Smash
5905,Smash
5906,Smash
5907,Smash
5908,Smash
5909,Smash
5910,Smash
5911,Smash
5912,Smash
5913,Smash
5914,Smash
5915,Smash
5916,Smash
5917,Smash
5918,Smash
5919,Smash
5920,Smash
5921,Smash
5922,Smash
5923,Smash
5924,Smash
5925,Smash
5926,Smash
5927,Smash
5928,Smash
5929,Smash
5930,Smash
5931,Smash
5932,Smash
5933,Smash
5934,Smash
5935,Smash
5936,Smash
5937,Smash
5938,Smash
5939,Smash
5940,Smash
5941,Smash
5942,Smash
5943,Smash
5944,Smash
5945,Smash
5946,Smash
5947,Smash
5948,Smash
5949,Smash
5950,Smash
5951,Smash
5952,Smash
5953,Smash
5954,Smash
5955,Smash
5956,Smash
5957,Smash
5958,Smash
5959,Smash
5960,Smash
5961,Smash
5962,Smash
5963,Smash
5964,Smash
5965,Smash
5966,Smash
5967,Smash
5968,Smash
5969,Smash
5970,Smash
5971,Backhand
5972,Backhand
5973,Backhand
5974,Backhand
5975,Backhand
5976,Backhand
5977,Backhand
5978,Backhand
5979,Backhand
5980,Backhand
5981,Backhand
5982,Backhand
5983,Backhand
5984,Backhand
5985,Backhand
5986,Backhand
5987,Backhand
5988,Backhand
5989,Backhand
5990,Backhand
5991,Backhand
5992,Backhand
5993,Backhand
5994,Backhand
5995,Backhand
5996,Backhand
5997,Backhand
5998,Backhand
5999,Backhand
6000,Backhand
6001,Backhand
6002,Backhand
6003,Backhand
6004,Backhand
6005,Backhand
6006,Backhand
6007,Backhand
6008,Backhand
6009,Backhand
6010,Backhand
6011,Backhand
6012,Backhand
6013,Backhand
6014,Backhand
6015,Backhand
6016,Backhand
6017,Backhand
6018,Backhand
6019,Backhand
6020,Backhand
6021,Backhand
6022,Backhand
6023,Backhand
6024,Backhand
6025,Backhand
6026,Backhand
6027,Backhand
6028,Backhand
6029,Backhand
6030,Backhand
6031,Backhand
6032,Backhand
6033,Backhand
6034,Backhand
6035,Backhand
6036,Backhand
6037,Backhand
6038,Backhand
6039,Backhand
6040,Backhand
6041,Backhand
6042,Backhand
6043,Backhand
6044,Backhand
6045,Backhand
6046,Backhand
6047,Backhand
6048,Backhand
6049,Backhand
6050,Backhand
6051,Backhand
6052,Backhand
6053,Backhand
6054,Backhand
6055,Backhand
6056,Backhand
6057,Backhand
6058,Backhand
6059,Backhand
6060,Backhand
6061,Backhand
6062,Backhand
6063,Backhand
6064,Backhand
6065,Backhand
6066,Backhand
6067,Backhand
6068,Backhand
6069,Backhand
6070,Backhand
6071,Backhand
6072,Backhand
6073,Backhand
6074,Backhand
6075,Backhand
6076,Backhand
6077,Backhand
6078,Backhand
6079,Backhand
6080,Backhand
6081,Backhand
6082,Backhand
6083,Backhand
6084,Backhand
6085,Backhand
6086,Backhand
6087,Backhand
6088,Backhand
6089,Backhand
6090,Backhand
6091,Backhand
6092,Backhand
6093,Backhand
6094,Backhand
6095,Backhand
6096,Backhand
6097,Backhand
6098,Backhand
6099,Backhand
6100,Backhand
6101,Backhand
6102,Backhand
6103,Backhand
6104,Backhand
6105,Backhand
6106,Backhand
6107,Backhand
6108,Backhand
6109,Backhand
6110,Backhand
6111,Backhand
6112,Backhand
6113,Backhand
6114,Backhand
6115,Backhand
6116,Backhand
6117,Backhand
6118,Backhand
6119,Backhand
6120,Backhand
6121,Backhand
6122,Backhand
6123,Backhand
6124,Backhand
6125,Backhand
6126,Backhand
6127,Backhand
6128,Backhand
6129,Backhand
6130,Backhand
6131,Backhand
6132,Backhand
6133,Backhand
6134,Backhand
6135,Backhand
6136,Backhand
6137,Backhand
6138,Backhand
6139,Backhand
6140,Backhand
6141,Backhand
6142,Backhand
6143,Backhand
6144,Backhand
6145,Backhand
6146,Backhand
6147,Backhand
6148,Backhand
6149,Backhand
6150,Backhand
6151,Backhand
6152,Backhand
6153,Backhand
6154,Backhand
6155,Backhand
6156,Backhand
6157,Backhand
6158,Backhand
6159,Backhand
6160,Backhand
6161,Backhand
6162,Backhand
6163,Backhand
6164,Backhand
6165,Backhand
6166,Backhand
6167,Backhand
6168,Backhand
6169,Backhand
6170,Backhand
6171,Backhand
6172,Backhand
6173,Backhand
6174,Backhand
6175,Backhand
6176,Backhand
6177,Backhand
6178,Backhand
6179,Backhand
6180,Backhand
6181,Backhand
6182,Backhand
6183,Backhand
6184,Backhand
6185,Backhand
6186,Backhand
6187,Backhand
6188,Backhand
6189,Backhand
6190,Backhand
6191,Backhand
6192,Backhand
6193,Backhand
6194,Backhand
6195,Backhand
6196,Backhand
6197,Backhand
6198,Backhand
6199,Backhand
6200,Backhand
6201,Backhand
6202,Backhand
6203,Backhand
6204,Backhand
6205,Backhand
6206,Backhand
6207,Backhand
6208,Backhand
6209,Backhand
6210,Backhand
6211,Backhand
6212,Backhand
6213,Backhand
6214,Backhand
6215,Backhand
6216,Backhand
6217,Backhand
6218,Backhand
6219,Backhand
6220,Backhand
6221,Backhand
6222,Backhand
6223,Backhand
6224,Backhand
6225,Backhand
6226,Backhand
6227,Backhand
6228,Backhand
6229,Backhand
6230,Backhand
6231,Backhand
6232,Backhand
6233,Backhand
6234,Backhand
6235,Backhand
6236,Backhand
6237,Backhand
6238,Backhand
6239,Backhand
6240,Backhand
6241,Backhand
6242,Backhand
6243,Backhand
6244,Backhand
6245,Backhand
6246,Backhand
6247,Backhand
6248,Backhand
6249,Backhand
6250,Backhand
6251,Backhand
6252,Backhand
6253,Backhand
6254,Backhand
6255,Backhand
6256,Backhand
6257,Backhand
6258,Backhand
6259,Backhand
6260,Backhand
6261,Backhand
6262,Backhand
6263,Backhand
6264,Backhand
6265,Backhand
6266,Backhand
6267,Backhand
6268,Backhand
6269,Backhand
6270,Backhand
6271,Backhand
6272,Backhand
6273,Backhand
6274,Backhand
6275,Backhand
6276,Backhand
6277,Backhand
6278,Backhand
6279,Backhand
6280,Backhand
6281,Backhand
6282,Backhand
6283,Backhand
6284,Backhand
6285,Backhand
6286,Backhand
6287,Backhand
6288,Backhand
6289,Backhand
6290,Backhand
6291,Backhand
6292,Backhand
6293,Backhand
6294,Backhand
6295,Backhand
6296,Backhand
6297,Backhand
6298,Backhand
6299,Backhand
6300,Backhand
6301,Backhand
6302,Backhand
6303,Backhand
6304,Backhand
6305,Backhand
6306,Backhand
6307,Backhand
6308,Backhand
6309,Backhand
6310,Backhand
6311,Backhand
6312,Backhand
6313,Backhand
6314,Backhand
6315,Backhand
6316,Backhand
6317,Backhand
6318,Backhand
6319,Backhand
6320,Backhand
6321,Backhand
6322,Backhand
6323,Backhand
6324,Backhand
6325,Backhand
6326,Backhand
6327,Backhand
6328,Backhand
6329,Backhand
6330,Backhand
6331,Backhand
6332,Backhand
6333,Backhand
6334,Backhand
6335,Backhand
6336,Backhand
6337,Backhand
6338,Backhand
6339,Backhand
6340,Backhand
6341,Backhand
6342,Backhand
6343,Backhand
6344,Backhand
6345,Backhand
6346,Backhand
6347,Backhand
6348,Backhand
6349,Backhand
6350,Backhand
6351,Backhand
6352,Backhand
6353,Backhand
6354,Backhand
6355,Backhand
6356,Backhand
6357,Backhand
6358,Backhand
6359,Backhand
6360,Backhand
6361,Backhand
6362,Backhand
6363,Backhand
6364,Backhand
6365,Backhand
6366,Backhand
6367,Backhand
6368,Backhand
6369,Backhand
6370,Backhand
6371,Backhand
6372,Backhand
6373,Backhand
6374,Backhand
6375,Smash
6376,Smash
6377,Smash
6378,Smash
6379,Smash
6380,Smash
6381,Smash
6382,Smash
6383,Smash
6384,Smash
6385,Smash
6386,Smash
6387,Smash
6388,Smash
6389,Smash
6390,Smash
6391,Smash
6392,Smash
6393,Smash
6394,Smash
6395,Smash
6396,Smash
6397,Smash
6398,Smash
6399,Smash
6400,Smash
6401,Smash
6402,Smash
6403,Smash
6404,Smash
6405,Smash
6406,Smash
6407,Smash
6408,Smash
6409,Smash
6410,Smash
6411,Smash
6412,Smash
6413,Smash
6414,Smash
6415,Smash
6416,Smash
6417,Smash
6418,Smash
6419,Smash
6420,Smash
6421,Smash
6422,Smash
6423,Smash
6424,Smash
6425,Smash
6426,Smash
6427,Smash
6428,Smash
6429,Smash
6430,Smash
6431,Smash
6432,Smash
6433,Smash
6434,Smash
6435,Smash
6436,Smash
6437,Smash
6438,Smash
6439,Smash
6440,Smash
6441,Smash
6442,Smash
6443,Smash
6444,Smash
6445,Smash
6446,Smash
6447,Smash
6448,Smash
6449,Smash
6450,Smash
6451,Smash
6452,Smash
6453,Smash
6454,Smash
6455,Smash
6456,Smash
6457,Smash
6458,Smash
6459,Smash
6460,Smash
6461,Smash
6462,Smash
6463,Smash
6464,Smash
6465,Smash
6466,Smash
6467,Smash
6468,Smash
6469,Smash
6470,Smash
6471,Smash
6472,Smash
6473,Smash
6474,Smash
6475,Smash
6476,Smash
6477,Smash
6478,Smash
6479,Smash
6480,Smash
6481,Smash
6482,Smash
6483,Smash
6484,Smash
6485,Smash
6486,Smash
6487,Smash
6488,Smash
6489,Smash
6490,Smash
6491,Smash
6492,Smash
6493,Smash
6494,Smash
6495,Smash
6496,Smash
6497,Smash
6498,Smash
6499,Smash
6500,Smash
6501,Smash
6502,Smash
6503,Smash
6504,Smash
6505,Smash
6506,Smash
6507,Smash
6508,Smash
6509,Smash
6510,Smash
6511,Smash
6512,Smash
6513,Smash
6514,Smash
6515,Smash
6516,Smash
6517,Smash
6518,Backhand
6519,Backhand
6520,Backhand
6521,Backhand
6522,Backhand
6523,Backhand
6524,Backhand
6525,Backhand
6526,Backhand
6527,Backhand
6528,Backhand
6529,Backhand
6530,Backhand
6531,Backhand
6532,Backhand
6533,Backhand
6534,Backhand
6535,Backhand
6536,Backhand
6537,Backhand
6538,Backhand
6539,Backhand
6540,Backhand
6541,Backhand
6542,Backhand
6543,Backhand
6544,Backhand
6545,Backhand
6546,Backhand
6547,Backhand
6548,Backhand
6549,Backhand
6550,Backhand
6551,Backhand
6552,Backhand
6553,Backhand
6554,Smash
6555,Backhand
6556,Backhand
6557,Backhand
6558,Backhand
6559,Backhand
6560,Backhand
6561,Backhand
6562,Backhand
6563,Backhand
6564,Backhand
6565,Backhand
6566,Backhand
6567,Backhand
6568,Backhand
6569,Backhand
6570,Backhand
6571,Backhand
6572,Backhand
6573,Backhand
6574,Backhand
6575,Backhand
6576,Backhand
6577,Backhand
6578,Backhand
6579,Backhand
6580,Backhand
6581,Backhand
6582,Backhand
6583,Backhand
6584,Backhand
6585,Backhand
6586,Backhand
6587,Backhand
6588,Backhand
6589,Backhand
6590,Backhand
6591,Backhand
6592,Backhand
6593,Backhand
6594,Backhand
6595,Backhand
6596,Backhand
6597,Backhand
6598,Backhand
6599,Backhand
6600,Backhand
6601,Backhand
6602,Backhand
6603,Backhand
6604,Backhand
6605,Backhand
6606,Backhand
6607,Backhand
6608,Backhand
6609,Backhand
6610,Backhand
6611,Backhand
6612,Backhand
6613,Backhand
6614,Backhand
6615,Backhand
6616,Backhand
6617,Backhand
6618,Backhand
6619,Backhand
6620,Backhand
6621,Backhand
6622,Backhand
6623,Backhand
6624,Backhand
6625,Backhand
6626,Backhand
6627,Backhand
6628,Backhand
6629,Backhand
6630,Backhand
6631,Backhand
6632,Backhand
6633,Backhand
6634,Backhand
6635,Backhand
6636,Backhand
6637,Backhand
6638,Backhand
6639,Backhand
6640,Backhand
6641,Backhand
6642,Backhand
6643,Backhand
6644,Backhand
6645,Backhand
6646,Backhand
6647,Backhand
6648,Backhand
6649,Backhand
6650,Backhand
6651,Backhand
6652,Backhand
6653,Backhand
6654,Backhand
6655,Backhand
6656,Backhand
6657,Backhand
6658,Backhand
6659,Backhand
6660,Backhand
6661,Backhand
6662,Backhand
6663,Backhand
6664,Backhand
6665,Backhand
6666,Backhand
6667,Backhand
6668,Backhand
6669,Backhand
6670,Backhand
6671,Backhand
6672,Backhand
6673,Backhand
6674,Backhand
6675,Backhand
6676,Backhand
6677,Backhand
6678,Backhand
6679,Backhand
6680,Backhand
6681,Backhand
6682,Backhand
6683,Backhand
6684,Backhand
6685,Backhand
6686,Backhand
6687,Backhand
6688,Backhand
6689,Backhand
6690,Backhand
6691,Backhand
6692,Backhand
6693,Backhand
6694,Backhand
6695,Backhand
6696,Backhand
6697,Backhand
6698,Backhand
6699,Backhand
6700,Backhand
6701,Backhand
6702,Backhand
6703,Backhand
6704,Backhand
6705,Backhand
6706,Backhand
6707,Backhand
6708,Backhand
6709,Backhand
6710,Backhand
6711,Backhand
6712,Backhand
6713,Backhand
6714,Backhand
6715,Backhand
6716,Backhand
6717,Backhand
6718,Backhand
6719,Backhand
6720,Backhand
6721,Backhand
6722,Backhand
6723,Backhand
6724,Backhand
6725,Backhand
6726,Backhand
6727,Backhand
6728,Backhand
6729,Backhand
6730,Backhand
6731,Backhand
6732,Backhand
6733,Backhand
6734,Backhand
6735,Backhand
6736,Backhand
6737,Backhand
6738,Backhand
6739,Backhand
6740,Backhand
6741,Backhand
6742,Backhand
6743,Backhand
6744,Backhand
6745,Backhand
6746,Backhand
6747,Backhand
6748,Backhand
6749,Backhand
6750,Backhand
6751,Backhand
6752,Backhand
6753,Backhand
6754,Backhand
6755,Backhand
6756,Backhand
6757,Backhand
6758,Backhand
6759,Backhand
6760,Backhand
6761,Backhand
6762,Backhand
6763,Backhand
6764,Backhand
6765,Backhand
6766,Backhand
6767,Backhand
6768,Backhand
6769,Backhand
6770,Backhand
6771,Backhand
6772,Backhand
6773,Backhand
6774,Backhand
6775,Backhand
6776,Backhand
6777,Backhand
6778,Backhand
6779,Backhand
6780,Backhand
6781,Backhand
6782,Backhand
6783,Backhand
6784,Backhand
6785,Backhand
6786,Backhand
6787,Backhand
6788,Backhand
6789,Backhand
6790,Backhand
6791,Backhand
6792,Backhand
6793,Backhand
6794,Backhand
6795,Backhand
6796,Backhand
6797,Backhand
6798,Backhand
6799,Backhand
6800,Backhand
6801,Backhand
6802,Backhand
6803,Backhand
6804,Backhand
6805,Backhand
6806,Backhand
6807,Backhand
6808,Backhand
6809,Backhand
6810,Backhand
6811,Backhand
6812,Backhand
6813,Backhand
6814,Backhand
6815,Backhand
6816,Backhand
6817,Backhand
6818,Backhand
6819,Backhand
6820,Backhand
6821,Backhand
6822,Backhand
6823,Backhand
6824,Backhand
6825,Backhand
6826,Backhand
6827,Backhand
6828,Backhand
6829,Backhand
6830,Backhand
6831,Backhand
6832,Backhand
6833,Backhand
6834,Backhand
6835,Backhand
6836,Backhand
6837,Backhand
6838,Backhand
6839,Backhand
6840,Backhand
6841,Backhand
6842,Backhand
6843,Backhand
6844,Backhand
6845,Backhand
6846,Backhand
6847,Backhand
6848,Backhand
6849,Backhand
6850,Backhand
6851,Backhand
6852,Backhand
6853,Backhand
6854,Backhand
6855,Backhand
6856,Backhand
6857,Backhand
6858,Backhand
6859,Backhand
6860,Backhand
6861,Backhand
6862,Backhand
6863,Backhand
6864,Backhand
6865,Backhand
6866,Backhand
6867,Backhand
6868,Backhand
6869,Backhand
6870,Backhand
6871,Backhand
6872,Backhand
6873,Backhand
6874,Backhand
6875,Backhand
6876,Backhand
6877,Backhand
6878,Backhand
6879,Backhand
6880,Backhand
6881,Backhand
6882,Backhand
6883,Backhand
6884,Backhand
6885,Backhand
6886,Backhand
6887,Backhand
6888,Backhand
6889,Backhand
6890,Backhand
6891,Backhand
6892,Backhand
6893,Backhand
6894,Backhand
6895,Backhand
6896,Backhand
6897,Backhand
6898,Backhand
6899,Backhand
6900,Backhand
6901,Backhand
6902,Backhand
6903,Backhand
6904,Backhand
6905,Backhand
6906,Backhand
6907,Backhand
6908,Backhand
6909,Backhand
6910,Backhand
6911,Backhand
6912,Backhand
6913,Backhand
6914,Backhand
6915,Backhand
6916,Backhand
6917,Backhand
6918,Backhand
6919,Backhand
6920,Backhand
6921,Backhand
6922,Backhand
6923,Backhand
6924,Backhand
6925,Backhand
6926,Backhand
6927,Backhand
6928,Backhand
6929,Backhand
6930,Backhand
6931,Backhand
6932,Backhand
6933,Backhand
6934,Backhand
6935,Backhand
6936,Backhand
6937,Backhand
6938,Backhand
6939,Backhand
6940,Backhand
6941,Backhand
6942,Backhand
6943,Backhand
6944,Backhand
6945,Backhand
6946,Backhand
6947,Backhand
6948,Backhand
6949,Backhand
6950,Backhand
6951,Backhand
6952,Backhand
6953,Backhand
6954,Backhand
6955,Backhand
6956,Backhand
6957,Backhand
6958,Backhand
6959,Backhand
6960,Backhand
6961,Backhand
6962,Backhand
6963,Backhand
6964,Backhand
6965,Backhand
6966,Backhand
6967,Backhand
6968,Backhand
6969,Backhand
6970,Backhand
6971,Backhand
6972,Backhand
6973,Backhand
6974,Backhand
6975,Backhand
6976,Backhand
6977,Backhand
6978,Backhand
6979,Backhand
6980,Backhand
6981,Backhand
6982,Backhand
6983,Backhand
6984,Backhand
6985,Backhand
6986,Backhand
6987,Backhand
6988,Backhand
6989,Backhand
6990,Backhand
6991,Backhand
6992,Backhand
6993,Backhand
6994,Backhand
6995,Backhand
6996,Backhand
6997,Backhand
6998,Smash
6999,Smash
7000,Smash
7001,Smash
7002,Smash
7003,Backhand
7004,Backhand
7005,Backhand
7006,Backhand
7007,Backhand
7008,Backhand
7009,Backhand
7010,Backhand
7011,Backhand
7012,Backhand
7013,Backhand
7014,Backhand
7015,Backhand
7016,Backhand
7017,Backhand
7018,Backhand
7019,Backhand
7020,Backhand
7021,Backhand
7022,Backhand
7023,Backhand
7024,Backhand
7025,Backhand
7026,Backhand
7027,Backhand
7028,Backhand
7029,Backhand
7030,Backhand
7031,Backhand
7032,Backhand
7033,Backhand
7034,Backhand
7035,Backhand
7036,Backhand
7037,Backhand
7038,Backhand
7039,Backhand
7040,Backhand
7041,Backhand
7042,Backhand
7043,Backhand
7044,Backhand
7045,Backhand
7046,Backhand
7047,Backhand
7048,Backhand
7049,Backhand
7050,Backhand
7051,Backhand
7052,Backhand
7053,Backhand
7054,Backhand
7055,Backhand
7056,Backhand
7057,Backhand
7058,Backhand
7059,Backhand
7060,Backhand
7061,Backhand
7062,Backhand
7063,Backhand
7064,Backhand
7065,Backhand
7066,Backhand
7067,Backhand
7068,Backhand
7069,Backhand
7070,Backhand
7071,Backhand
7072,Backhand
7073,Backhand
7074,Backhand
7075,Backhand
7076,Backhand
7077,Backhand
7078,Backhand
7079,Backhand
7080,Backhand
7081,Backhand
7082,Backhand
7083,Backhand
7084,Backhand
7085,Backhand
7086,Backhand
7087,Backhand
7088,Backhand
7089,Backhand
7090,Backhand
7091,Backhand
7092,Backhand
7093,Backhand
7094,Backhand
7095,Backhand
7096,Backhand
7097,Backhand
7098,Backhand
7099,Backhand
7100,Backhand
7101,Backhand
7102,Backhand
7103,Backhand
7104,Backhand
7105,Backhand
7106,Backhand
7107,Backhand
7108,Backhand
7109,Backhand
7110,Backhand
7111,Backhand
7112,Backhand
7113,Backhand
7114,Backhand
7115,Backhand
7116,Backhand
7117,Backhand
7118,Forehand
7119,Backhand
7120,Backhand
7121,Backhand
7122,Backhand
7123,Backhand
7124,Backhand
7125,Backhand
7126,Backhand
7127,Backhand
7128,Backhand
7129,Backhand
7130,Backhand
7131,Backhand
7132,Backhand
7133,Backhand
7134,Backhand
7135,Backhand
7136,Backhand
7137,Backhand
7138,Backhand
7139,Backhand
7140,Backhand
7141,Backhand
7142,Backhand
7143,Backhand
7144,Backhand
7145,Backhand
7146,Backhand
7147,Backhand
7148,Backhand
7149,Backhand
7150,Backhand
7151,Backhand
7152,Backhand
7153,Backhand
7154,Backhand
7155,Backhand
7156,Backhand
7157,Backhand
7158,Backhand
7159,Backhand
7160,Backhand
7161,Backhand
7162,Backhand
7163,Backhand
7164,Backhand
7165,Backhand
7166,Backhand
7167,Backhand
7168,Backhand
7169,Backhand
7170,Backhand
7171,Backhand
7172,Backhand
7173,Backhand
7174,Backhand
7175,Backhand
7176,Backhand
7177,Backhand
7178,Backhand
7179,Backhand
7180,Backhand
7181,Backhand
7182,Backhand
7183,Backhand
7184,Backhand
7185,Backhand
7186,Backhand
7187,Backhand
7188,Backhand
7189,Backhand
7190,Backhand
7191,Backhand
7192,Backhand
7193,Backhand
7194,Backhand
7195,Backhand
7196,Backhand
7197,Backhand
7198,Backhand
7199,Backhand
7200,Backhand
7201,Backhand
7202,Backhand
7203,Backhand
7204,Backhand
7205,Backhand
7206,Backhand
7207,Backhand
7208,Backhand
7209,Backhand
7210,Backhand
7211,Backhand
7212,Backhand
7213,Backhand
7214,Backhand
7215,Backhand
7216,Backhand
7217,Backhand
7218,Backhand
7219,Backhand
7220,Backhand
7221,Backhand
7222,Backhand
7223,Backhand
7224,Backhand
7225,Backhand
7226,Backhand
7227,Backhand
7228,Backhand
7229,Backhand
7230,Backhand
7231,Backhand
7232,Backhand
7233,Backhand
7234,Backhand
7235,Backhand
7236,Backhand
7237,Backhand
7238,Backhand
7239,Backhand
7240,Backhand
7241,Backhand
7242,Backhand
7243,Backhand
7244,Backhand
7245,Backhand
7246,Backhand
7247,Backhand
7248,Backhand
7249,Backhand
7250,Backhand
7251,Backhand
7252,Backhand
7253,Backhand
7254,Backhand
7255,Backhand
7256,Backhand
7257,Backhand
7258,Backhand
7259,Backhand
7260,Backhand
7261,Backhand
7262,Backhand
7263,Backhand
7264,Backhand
7265,Backhand
7266,Backhand
7267,Backhand
7268,Backhand
7269,Backhand
7270,Backhand
7271,Backhand
7272,Backhand
7273,Backhand
7274,Backhand
7275,Backhand
7276,Backhand
7277,Backhand
7278,Backhand
7279,Backhand
7280,Backhand
7281,Backhand
7282,Backhand
7283,Backhand
7284,Backhand
7285,Backhand
7286,Backhand
7287,Backhand
7288,Backhand
7289,Backhand
7290,Backhand
7291,Backhand
7292,Backhand
7293,Backhand
7294,Backhand
7295,Backhand
7296,Backhand
7297,Backhand
7298,Backhand
7299,Backhand
7300,Backhand
7301,Backhand
7302,Backhand
7303,Backhand
7304,Backhand
7305,Backhand
7306,Backhand
7307,Backhand
7308,Backhand
7309,Backhand
7310,Backhand
7311,Backhand
7312,Backhand
7313,Backhand
7314,Backhand
7315,Backhand
7316,Backhand
7317,Backhand
7318,Backhand
7319,Backhand
7320,Backhand
7321,Backhand
7322,Backhand
7323,Backhand
7324,Backhand
7325,Backhand
7326,Backhand
7327,Backhand
7328,Backhand
7329,Backhand
7330,Backhand
7331,Backhand
7332,Backhand
7333,Backhand
7334,Backhand
7335,Backhand
7336,Backhand
7337,Backhand
7338,Backhand
7339,Backhand
7340,Backhand
7341,Backhand
7342,Backhand
7343,Backhand
7344,Backhand
7345,Backhand
7346,Backhand
7347,Backhand
7348,Backhand
7349,Backhand
7350,Backhand
7351,Backhand
7352,Backhand
7353,Backhand
7354,Backhand
7355,Backhand
7356,Backhand
7357,Backhand
7358,Backhand
7359,Backhand
7360,Backhand
7361,Backhand
7362,Backhand
7363,Backhand
7364,Backhand
7365,Backhand
7366,Backhand
7367,Backhand
7368,Backhand
7369,Backhand
7370,Backhand
7371,Backhand
7372,Backhand
7373,Backhand
7374,Backhand
7375,Backhand
7376,Backhand
7377,Backhand
7378,Backhand
7379,Backhand
7380,Backhand
7381,Backhand
7382,Backhand
7383,Backhand
7384,Backhand
7385,Backhand
7386,Backhand
7387,Backhand
7388,Backhand
7389,Backhand
7390,Backhand
7391,Backhand
7392,Backhand
7393,Smash
7394,Smash
7395,Smash
7396,Smash
7397,Smash
7398,Smash
7399,Smash
7400,Smash
7401,Smash
7402,Smash
7403,Smash
7404,Smash
7405,Smash
7406,Smash
7407,Smash
7408,Smash
7409,Smash
7410,Smash
7411,Smash
7412,Smash
7413,Smash
7414,Backhand
7415,Backhand
7416,Backhand
7417,Backhand
7418,Backhand
7419,Backhand
7420,Backhand
7421,Backhand
7422,Backhand
7423,Backhand
7424,Backhand
7425,Backhand
7426,Backhand
7427,Backhand
7428,Backhand
7429,Backhand
7430,Backhand
7431,Backhand
7432,Backhand
7433,Backhand
7434,Backhand
7435,Backhand
7436,Backhand
7437,Backhand
7438,Backhand
7439,Backhand
7440,Backhand
7441,Backhand
7442,Backhand
7443,Backhand
7444,Backhand
7445,Backhand
7446,Backhand
7447,Backhand
7448,Backhand
7449,Backhand
7450,Backhand
7451,Backhand
7452,Backhand
7453,Backhand
7454,Backhand
7455,Backhand
7456,Backhand
7457,Backhand
7458,Backhand
7459,Backhand
7460,Backhand
7461,Backhand
7462,Backhand
7463,Backhand
7464,Backhand
7465,Backhand
7466,Backhand
7467,Backhand
7468,Backhand
7469,Backhand
7470,Backhand
7471,Backhand
7472,Backhand
7473,Backhand
7474,Backhand
7475,Backhand
7476,Backhand
7477,Backhand
7478,Backhand
7479,Backhand
7480,Backhand
7481,Backhand
7482,Backhand
7483,Backhand
7484,Backhand
7485,Backhand
7486,Backhand
7487,Backhand
7488,Backhand
7489,Backhand
7490,Backhand
7491,Backhand
7492,Backhand
7493,Backhand
7494,Backhand
7495,Backhand
7496,Backhand
7497,Backhand
7498,Backhand
